player,pronounced,age,birthplace,residence,turned_pro,coach,website,imageURL,player_country,current_rank,player_atp_url,high_rank,high_rank_date,record_career,titles_career,prize_money_career,date_of_birth,player_age,height_cm,height_inches,height_feet,weight_lbs,weight_kgs,wins_career,losses_career,career_win_pct,hand,player_bmi,gender,birth_city,birth_state,birth_country,residence_city,residence_state,residence_country,tour,date_data
Peter Elter,NA,56 (10.06.1958),"Frankfurt, Germany",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/El/P/Peter-Elter.aspx,51,10/18/82,87-118,0,242362,6/10/58,56y 0m 50d 0H 0M 0S,178,70.078778,5.839895831,170,77,87,118,0.424390244,R,24.3349919,M,Frankfurt,,Germany,,,,ATP,8/1/14
Peter Feigl,NA,62 (30.11.1951),"Vienna, Austria",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Austria,Inactive,http://www.atpworldtour.com/Tennis/Players/Fe/P/Peter-Feigl.aspx,40,5/21/79,113-114,4,260885,11/30/51,62y 0m 242d 12H 0M 0S,183,72.047283,6.003937848,170,77,113,114,0.497797357,R,23.02337733,M,Vienna,,Austria,,,,ATP,8/1/14
Peter Fleming,NA,59 (21.01.1955),"Chatham, NJ, U.S.A.","London, England",NA,NA,NA,http://www.atpworldtour.com/~/media/5DB143B15339457C9E7191072B4D5EFD.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Fl/P/Peter-Fleming.aspx,8,7/7/80,225-213,3,1986799,1/21/55,59y 0m 190d 6H 0M 0S,196,77.165396,6.430447094,185,84,225,213,0.51369863,R,21.84147053,M,Chatham,New Jersey,USA,London,,England,ATP,8/1/14
Peter Gojowczyk,NA,25 (15.07.1989),"Dachau, Germany","Munich, Germany",2006,Lars Uebel,http://www.peter-gojowczyk.de,http://www.atpworldtour.com/~/media/31BA43BC951948E19E866F20093D526B.ashx?w=148&h=198,Germany,127,http://www.atpworldtour.com/Tennis/Players/Go/P/Peter-Gojowczyk.aspx,127,1/27/14,10-Jul,0,443057,7/15/89,25y 0m 14d 18H 0M 0S,185,72.834685,6.069554656,183,83,7,10,0.411764706,R,24.25101511,M,Dachau,,Germany,Munich,,Germany,ATP,8/1/14
Peter Luczak,NA,34 (31.08.1979),"Warsaw, Poland","Melbourne, Australia",2000,"Josh Eagle, Todd Woodbridge",NA,http://www.atpworldtour.com/~/media/16FA22B013124DD79E324EC6ADE5FCF7.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Lu/P/Peter-Luczak.aspx,64,10/12/09,41-89,0,1347347,8/31/79,34y 0m 333d 12H 0M 0S,183,72.047283,6.003937848,170,77,41,89,0.315384615,R,23.02337733,M,Warsaw,,Poland,Melbourne,,Australia,ATP,8/1/14
Peter Lundgren,NA,49 (29.01.1965),"Gudmundra, Sweden","Monte Carlo, Monaco",1983,NA,NA,http://www.atpworldtour.com/~/media/463531EB8EBF4D939DEC6214A269548E.ashx?w=148&h=198,Sweden,Inactive,http://www.atpworldtour.com/Tennis/Players/Lu/P/Peter-Lundgren.aspx,25,12/16/85,119-136,3,1130516,1/29/65,49y 0m 181d 18H 0M 0S,185,72.834685,6.069554656,176,80,119,136,0.466666667,R,23.32338065,M,Gudmundra,,Sweden,Monte Carlo,,Monaco,ATP,8/1/14
Peter McNamara,NA,59 (05.07.1955),"Melbourne, VIC, Australia",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/6EC88C4AA5894B5B9EC72657B96E7882.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Mc/P/Peter-Mcnamara.aspx,7,3/14/83,205-134,5,1046935,7/5/55,59y 0m 25d 6H 0M 0S,185,72.834685,6.069554656,165,75,205,134,0.604719764,R,21.86566936,M,Melbourne,Victoria,Australia,,,,ATP,8/1/14
Peter Rennert,NA,55 (26.12.1958),"Great Neck, NY, U.S.A.",NA,1980,NA,NA,http://www.atpworldtour.com/~/media/03CF14BE34394E6F919EB1B768987499.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Re/P/Peter-Rennert.aspx,40,7/28/80,49-60,0,0,12/26/58,55y 0m 216d 6H 0M 0S,185,72.834685,6.069554656,172,78,49,60,0.449541284,L,22.79330382,M,Great Neck,New York,USA,,,,ATP,8/1/14
Peter Szoke,NA,66 (08.08.1947),NA,NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Hungary,Inactive,http://www.atpworldtour.com/Tennis/Players/Sz/P/Peter-Szoke.aspx,47,8/23/73,44-71,0,0,8/8/47,66y 0m 356d 12H 0M 0S,NA,NA,NA,NA,NA,44,71,0.382608696,R,NA,M,,,,,,,ATP,8/1/14
Peter Wessels,VEH-sels,36 (07.05.1978),"Zwolle, The Netherlands","Amsterdam, The Netherlands",1996,NA,NA,http://www.atpworldtour.com/~/media/C675D520CC4148D696A0C88BFE391357.ashx?w=148&h=198,Netherlands,Inactive,http://www.atpworldtour.com/Tennis/Players/We/P/Peter-Wessels.aspx,72,2/7/05,45-60,1,928863,5/7/78,36y 0m 84d 0H 0M 0S,196,77.165396,6.430447094,187,85,45,60,0.428571429,R,22.07759453,M,Zwolle,,Netherlands,Amsterdam,,Netherlands,ATP,8/1/14
Petr Korda,KOR-da,46 (23.01.1968),"Prague, Czech Republic","Monte Carlo, Monaco",1987,Ivo Werner,NA,http://www.atpworldtour.com/~/media/078601812E2D41C4A036B868513E8D2B.ashx?w=148&h=198,Czech Republic,Inactive,http://www.atpworldtour.com/Tennis/Players/Ko/P/Petr-Korda.aspx,2,2/2/98,410-248,10,10448900,1/23/68,46y 0m 188d 12H 0M 0S,190,74.80319,6.233596673,160,73,410,248,0.623100304,L,20.10180566,M,Prague,,Czech Republic,Monte Carlo,,Monaco,ATP,8/1/14
Phil Dent,NA,64 (14.02.1950),"Sydney, NSW, Australia",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/De/P/Phil-C-Dent.aspx,17,8/23/77,360-312,3,0,2/14/50,64y 0m 166d 0H 0M 0S,183,72.047283,6.003937848,173,78,360,312,0.535714286,R,23.42967222,M,Sydney,New South Wales,Australia,,,,ATP,8/1/14
Philipp Kohlschreiber,PHEE-lip kol-shrie-ber,30 (16.10.1983),"Augsburg, Germany","Altstaetten, Switzerland",2001,NA,http://www.pkohlschreiber.de/en/,http://www.atpworldtour.com/~/media/D1073F1F034A46349BF43DB2A1A4C850.ashx?w=148&h=198,Germany,24,http://www.atpworldtour.com/Tennis/Players/Top-Players/Philipp-Kohlschreiber.aspx,24,7/30/12,319-251,5,7450391,10/16/83,30y 0m 287d 12H 0M 0S,178,70.078778,5.839895831,154,70,319,251,0.559649123,R,22.04463972,M,Augsburg,,Germany,Altstaetten,,Switzerland,ATP,8/1/14
Philipp Petzschner,NA,30 (24.03.1984),"Bayreuth, Germany","Pulheim, Germany",2001,Stefan Eriksson,http://www.philipp-petzschner.de,http://www.atpworldtour.com/~/media/D1810C1FA0724C359E6C3AF092AA91F8.ashx?w=148&h=198,Germany,509,http://www.atpworldtour.com/Tennis/Players/Top-Players/Philipp-Petzschner.aspx,509,9/14/09,87-106,1,3463420,3/24/84,30y 0m 127d 12H 0M 0S,185,72.834685,6.069554656,170,77,87,106,0.450777202,R,22.5282654,M,Bayreuth,,Germany,Pulheim,,Germany,ATP,8/1/14
Pierre Barthes,NA,72 (13.09.1941),"Beziens, France",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Ba/P/Pierre-Barthes.aspx,57,5/1/74,168-140,0,8040,9/13/41,72y 0m 320d 0H 0M 0S,NA,NA,NA,NA,NA,168,140,0.545454545,R,NA,M,Beziens,,France,,,,ATP,8/1/14
Pieter Aldrich,NA,48 (07.09.1965),"Johannesburg, South Africa","Vereeniging, South Africa",1987,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,South Africa,Inactive,http://www.atpworldtour.com/Tennis/Players/Al/P/Pieter-Aldrich.aspx,64,11/21/88,36-40,1,790019,9/7/65,48y 0m 326d 0H 0M 0S,180,70.86618,5.905512638,177,80,36,40,0.473684211,R,24.77710409,M,Johannesburg,,South Africa,Vereeniging,,South Africa,ATP,8/1/14
Potito Starace,po-TEE-tow stah-RAH-che,33 (14.07.1981),"Benevento, Italy","Cervinara, Italy",2001,Fabrizio Fanucci,NA,http://www.atpworldtour.com/~/media/2FB660FD83394BA0950878FEF60990B4.ashx?w=148&h=198,Italy,164,http://www.atpworldtour.com/Tennis/Players/Top-Players/Potito-Starace.aspx,164,10/15/07,161-193,0,3756466,7/14/81,33y 0m 15d 18H 0M 0S,188,74.015788,6.167979866,185,84,161,193,0.45480226,R,23.73986905,M,Benevento,,Italy,Cervinara,,Italy,ATP,8/1/14
Radek Stepanek,NA,35 (27.11.1978),"Karvina, Czech Republic","Monte Carlo, Monaco",1996,Petr Korda,NA,http://www.atpworldtour.com/~/media/FA282A27B66E46F0A6F287DF7BDFA89C.ashx?w=148&h=198,Czech Republic,35,http://www.atpworldtour.com/Tennis/Players/Top-Players/Radek-Stepanek.aspx,35,7/10/06,364-276,5,10221079,11/27/78,35y 0m 245d 6H 0M 0S,185,72.834685,6.069554656,167,76,364,276,0.56875,R,22.13070777,M,Karvina,,Czech Republic,Monte Carlo,,Monaco,ATP,8/1/14
Radomir Vasek,VAH-sek,41 (23.09.1972),"Valasske Mezirici, Czech.","Prostejov, Czech Republic",1990,Richard Vogel,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Czech Republic,Inactive,http://www.atpworldtour.com/Tennis/Players/Va/R/Radomir-Vasek.aspx,91,2/13/95,20-40,0,418622,9/23/72,41y 0m 309d 18H 0M 0S,188,74.015788,6.167979866,172,78,20,40,0.333333333,R,22.07166204,M,Valasske Mezirici,,Czech Republic,Prostejov,,Czech Republic,ATP,8/1/14
Raemon Sluiter,RAY-mon SHLEW-ter,36 (13.04.1978),"Rotterdam, The Netherlands","Rotterdam, The Netherlands",1996,Tjerk Bogtstra,NA,http://www.atpworldtour.com/~/media/DEDCF4AA1E35445FB3030D1C7D77F8E0.ashx?w=148&h=198,Netherlands,Inactive,http://www.atpworldtour.com/Tennis/Players/Sl/R/Raemon-Sluiter.aspx,46,2/24/03,90-131,0,1726539,4/13/78,36y 0m 108d 0H 0M 0S,185,72.834685,6.069554656,176,80,90,131,0.407239819,R,23.32338065,M,Rotterdam,,Netherlands,Rotterdam,,Netherlands,ATP,8/1/14
Rafael Nadal,ra-FAY-el nah-DAHL,28 (03.06.1986),"Manacor, Mallorca, Spain","Manacor, Mallorca, Spain",2001,Toni Nadal,http://www.rafaelnadal.com,http://www.atpworldtour.com/~/media/93EC64877CB246E6A3A04DF3B87F7E29.ashx?w=148&h=198,Spain,2,http://www.atpworldtour.com/Tennis/Players/Top-Players/Rafael-Nadal.aspx,2,8/18/08,702-137,64,70704129,6/3/86,28y 0m 57d 0H 0M 0S,185,72.834685,6.069554656,188,85,702,137,0.836710369,L,24.91361115,M,Manacor,Mallorca,Spain,Manacor,Mallorca,Spain,ATP,8/1/14
Rainer Schuettler,RYE-ner SHUJT-ler,38 (25.04.1976),"Korbach, Germany","Altstaetten, Switzerland",1995,Dirk Hordorff,http://www.rainer-schuettler.de,http://www.atpworldtour.com/~/media/DF1E24C6FCB94C85AE95E69DB634055D.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Sc/R/Rainer-Schuettler.aspx,5,4/26/04,327-337,4,7407508,4/25/76,38y 0m 95d 12H 0M 0S,180,70.86618,5.905512638,165,75,327,337,0.49246988,R,23.09730043,M,Korbach,,Germany,Altstaetten,,Switzerland,ATP,8/1/14
Rajeev Ram,NA,30 (18.03.1984),"Denver, CO, USA","Carmel, IN, USA",2004,Bryan Smith,NA,http://www.atpworldtour.com/~/media/4C9B876AEF044184B848ADDB730029F3.ashx?w=148&h=198,United States,152,http://www.atpworldtour.com/Tennis/Players/Top-Players/Rajeev-Ram.aspx,152,11/16/09,34-64,1,2023762,3/18/84,30y 0m 133d 12H 0M 0S,193,75.984293,6.332021884,180,82,34,64,0.346938776,R,21.916953,M,Denver,Colorado,USA,Carmel,Indiana,USA,ATP,8/1/14
Ralf Maurer,NA,NA,NA,NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/R/Ralf-Maurer.aspx,52,12/31/80,0-0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,R,NA,M,,,,,,,ATP,8/1/14
Ramesh Krishnan,NA,53 (05.06.1961),"Madras, India","Madras, India",1978,NA,NA,http://www.atpworldtour.com/~/media/B6A73D42F40546EEB5D532E281EDBDC3.ashx?w=148&h=198,India,Inactive,http://www.atpworldtour.com/Tennis/Players/Kr/R/Ramesh-Krishnan.aspx,23,1/28/85,319-286,8,1263130,6/5/61,53y 0m 54d 18H 0M 0S,170,66.92917,5.577428602,140,64,319,286,0.527272727,R,21.97113447,M,Madras,,India,Madras,,India,ATP,8/1/14
Ramon Delgado,NA,37 (14.11.1976),"Asuncion, Paraguay","Asuncion, Paraguay",1995,Raul Viver,http://ramondelgado.com,http://www.atpworldtour.com/~/media/A65CBBFBA16146B28A2DBEA578F1D700.ashx?w=148&h=198,Paraguay,NA,http://www.atpworldtour.com/Tennis/Players/De/R/Ramon-Delgado.aspx,-,4/26/99,103-108,0,1385410,11/14/76,37y 0m 257d 18H 0M 0S,185,72.834685,6.069554656,174,79,103,108,0.488151659,R,23.05834223,M,Asuncion,,Paraguay,Asuncion,,Paraguay,ATP,8/1/14
Rassel Mayers,NA,NA,NA,NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Israel,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/R/Rassel-Mayers.aspx,30,6/14/76,0-0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,R,NA,M,,,,,,,ATP,8/1/14
Raul Antonio Viver,vee-ver,53 (17.03.1961),"Guayaquil, Ecuador","Guayaquil, Ecuador",1980,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Ecuador,Inactive,http://www.atpworldtour.com/Tennis/Players/Vi/R/Raul-Antonio-Viver.aspx,94,10/3/88,27-58,0,189118,3/17/61,53y 0m 134d 18H 0M 0S,190,74.80319,6.233596673,165,75,27,58,0.317647059,L,20.72998709,M,Guayaquil,,Ecuador,Guayaquil,,Ecuador,ATP,8/1/14
Raul Ramirez,NA,61 (20.06.1953),"Ensenada, Mexico","Ensenada, Mexico",NA,NA,NA,http://www.atpworldtour.com/~/media/BE46EB30D1BA488FBE493AE2F77A5A57.ashx?w=148&h=198,Mexico,Inactive,http://www.atpworldtour.com/Tennis/Players/Ra/R/Raul-Ramirez.aspx,4,11/7/76,520-260,18,2217971,6/20/53,61y 0m 39d 18H 0M 0S,183,72.047283,6.003937848,175,79,520,260,0.666666667,R,23.70053548,M,Ensenada,,Mexico,Ensenada,,Mexico,ATP,8/1/14
Ray Ruffels,NA,68 (23.03.1946),"Sydney, Australia",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Ru/R/Ray-O-Ruffels.aspx,27,12/12/76,187-183,2,0,3/23/46,68y 0m 129d 0H 0M 0S,NA,NA,NA,NA,NA,187,183,0.505405405,R,NA,M,Sydney,,Australia,,,,ATP,8/1/14
Raymond Moore,NA,67 (24.08.1946),"Johannesburg, South Africa",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,South Africa,Inactive,http://www.atpworldtour.com/Tennis/Players/Mo/R/Raymond-J-Moore.aspx,34,8/24/76,307-349,0,328,8/24/46,67y 0m 340d 6H 0M 0S,183,72.047283,6.003937848,165,75,307,349,0.467987805,R,22.34621917,M,Johannesburg,,South Africa,,,,ATP,8/1/14
Razvan Sabau,NA,37 (18.06.1977),"Bucharest, Romania","Bucharest, Romania",1993,NA,NA,http://www.atpworldtour.com/~/media/47B9B52AF5B446DFADE39D1084C44696.ashx?w=148&h=198,Romania,1096,http://www.atpworldtour.com/Tennis/Players/Sa/R/Razvan-Sabau.aspx,1096,9/26/05,21-53,0,714646,6/18/77,37y 0m 41d 18H 0M 0S,185,72.834685,6.069554656,167,76,21,53,0.283783784,R,22.13070777,M,Bucharest,,Romania,Bucharest,,Romania,ATP,8/1/14
Renzo Furlan,FUR-lan,44 (17.05.1970),"Conegliano, Veneto, Italy","Monte Carlo, Monaco",1988,Riccardo Piatti,NA,http://www.atpworldtour.com/~/media/642B4FD9AB034B999F4A7DB18698A852.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Fu/R/Renzo-Furlan.aspx,19,4/15/96,223-239,2,2449043,5/17/70,44y 0m 74d 0H 0M 0S,175,68.897675,5.74147062,155,70,223,239,0.482683983,R,22.95503134,M,Conegliano,Veneto,Italy,Monte Carlo,,Monaco,ATP,8/1/14
Ricardas Berankis,NA,24 (21.06.1990),"Vilnius, Lithuania","Bradenton, FL, USA",2007,"Rainer Schuettler, Dirk Hordorff",NA,http://www.atpworldtour.com/~/media/B84D2E7E515440B5AA0A67EE289F5B92.ashx?w=148&h=198,Lithuania,117,http://www.atpworldtour.com/Tennis/Players/Top-Players/Ricardas-Berankis.aspx,117,5/6/13,47-44,0,965768,6/21/90,24y 0m 39d 0H 0M 0S,175,68.897675,5.74147062,155,70,47,44,0.516483516,R,22.95503134,M,Vilnius,,Lithuania,Bradenton,Florida,USA,ATP,8/1/14
Ricardo Acuna,NA,56 (13.01.1958),"Santiago, Chile","Jupiter, FL, USA",0,NA,NA,http://www.atpworldtour.com/~/media/968FD14834ED45219CEE2B4EE68FD418.ashx?w=148&h=198,Chile,Inactive,http://www.atpworldtour.com/Tennis/Players/Ac/R/Ricardo-J-Acuna.aspx,47,3/17/86,74-113,0,291650,1/13/58,56y 0m 198d 0H 0M 0S,175,68.897675,5.74147062,150,68,74,113,0.395721925,R,22.21454646,M,Santiago,,Chile,Jupiter,Florida,USA,ATP,8/1/14
Ricardo Cano,NA,63 (26.02.1951),"Buenos Aires, Argentina","Buenos Aires, Argentina",NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Argentina,Inactive,http://www.atpworldtour.com/Tennis/Players/Ca/R/Ricardo-Cano.aspx,41,7/26/76,138-151,0,461,2/26/51,63y 0m 154d 6H 0M 0S,170,66.92917,5.577428602,163,74,138,151,0.477508651,R,25.58067799,M,Buenos Aires,,Argentina,Buenos Aires,,Argentina,ATP,8/1/14
Ricardo Mello,MEH-lo,33 (21.12.1980),"Campinas, Brazil","Campinas, Brazil",1999,Carlos Albano,NA,http://www.atpworldtour.com/~/media/7A57FB332C114085A62A0DE321C5A433.ashx?w=148&h=198,Brazil,NA,http://www.atpworldtour.com/Tennis/Players/Me/R/Ricardo-Mello.aspx,-,7/25/05,60-94,1,1484044,12/21/80,33y 0m 220d 18H 0M 0S,175,68.897675,5.74147062,161,73,60,94,0.38961039,L,23.8436132,M,Campinas,,Brazil,Campinas,,Brazil,ATP,8/1/14
Ricardo Ycaza,NA,56 (16.02.1958),"Guayaquil, Ecuador",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Ecuador,Inactive,http://www.atpworldtour.com/Tennis/Players/Yc/R/Ricardo-Ycaza.aspx,71,1/11/82,61-95,0,133237,2/16/58,56y 0m 164d 0H 0M 0S,183,72.047283,6.003937848,160,73,61,95,0.391025641,R,21.66906101,M,Guayaquil,,Ecuador,,,,ATP,8/1/14
Richard Fromberg,NA,44 (28.04.1970),"Ulverstone,Tasmania, Australia","Melbourne, Victoria, Australia",1988,Bob Carmichael,NA,http://www.atpworldtour.com/~/media/548F1D5290454C44A00C29767A0002F4.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Fr/R/Richard-Fromberg.aspx,24,8/13/90,256-287,4,2605740,4/28/70,44y 0m 93d 0H 0M 0S,196,77.165396,6.430447094,195,88,256,287,0.47145488,R,23.02209056,M,Ulverstone,Tasmania,Australia,Melbourne,Victoria,Australia,ATP,8/1/14
Richard Gasquet,gas-KAY,28 (18.06.1986),"Beziers, France","Neuchatel, Switzerland",2002,"Sergi Bruguera, Sebastien Grosjean",http://richardgasquet.net,http://www.atpworldtour.com/~/media/5672AF23D918446995AE4055CAAAD3F4.ashx?w=148&h=198,France,14,http://www.atpworldtour.com/Tennis/Players/Top-Players/Richard-Gasquet.aspx,14,7/9/07,368-220,10,10578845,6/18/86,28y 0m 42d 0H 0M 0S,185,72.834685,6.069554656,165,75,368,220,0.62585034,R,21.86566936,M,Beziers,,France,Neuchatel,,Switzerland,ATP,8/1/14
Richard Krajicek,KRY-chek,42 (06.12.1971),"Rotterdam, The Netherlands","Muiderberg, The Netherlands",1989,NA,NA,http://www.atpworldtour.com/~/media/A44ED5A255FB490EBCDFD837E19634D2.ashx?w=148&h=198,Netherlands,Inactive,http://www.atpworldtour.com/Tennis/Players/Kr/R/Richard-Krajicek.aspx,4,3/29/99,411-219,17,10077425,12/6/71,42y 0m 236d 12H 0M 0S,196,77.165396,6.430447094,196,89,411,219,0.652380952,R,23.14015256,M,Rotterdam,,Netherlands,Muiderberg,,Netherlands,ATP,8/1/14
Richard Lewis,NA,59 (06.12.1954),"Winchmore Hill, Middlesex",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/74929575DFE5428C923C50B38B120A13.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Le/R/Richard-A-Lewis.aspx,77,12/31/77,66-120,0,547,12/6/54,59y 0m 236d 6H 0M 0S,NA,NA,NA,NA,NA,66,120,0.35483871,L,NA,M,Middlesex,,England,,,,ATP,8/1/14
Richard Matuszewski,ma-the-CHef-ski,49 (07.09.1964),"Newark, NJ","Tampa, FL",1986,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/R/Richard-Matuszewski.aspx,49,10/24/88,54-80,0,551306,9/7/64,49y 0m 325d 18H 0M 0S,188,74.015788,6.167979866,170,77,54,80,0.402985075,R,21.81501481,M,Newark,New Jersey,USA,Tampa,Florida,USA,ATP,8/1/14
Richey Reneberg,REN-u-berg,48 (05.10.1965),"Phoenix, AZ, USA","Bethesda, MD, USA",1987,NA,NA,http://www.atpworldtour.com/~/media/7D9D9A996D3E40A5888B810030D4AD69.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Re/R/Richey-Reneberg.aspx,20,5/6/91,307-263,3,4430108,10/5/65,48y 0m 298d 0H 0M 0S,180,70.86618,5.905512638,170,77,307,263,0.538596491,R,23.79721862,M,Phoenix,Arizona,USA,Bethesda,Maryland,USA,ATP,8/1/14
Rick Fagel,NA,60 (29.11.1953),"Miami, FL",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/714F2051CB91479FABC648E19AC1A8D2.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Fa/R/Rick-Fagel.aspx,76,1/16/78,46-96,0,64787,11/29/53,60y 0m 243d 0H 0M 0S,180,70.86618,5.905512638,155,70,46,96,0.323943662,R,21.69746404,M,Miami,Florida,USA,,,,ATP,8/1/14
Rick Meyer,NA,58 (04.09.1955),"New York, NY",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Me/R/Rick-Meyer.aspx,83,2/2/81,42-76,1,3122,9/4/55,58y 0m 329d 12H 0M 0S,183,72.047283,6.003937848,160,73,42,76,0.355932203,R,21.66906101,M,New York,New York,USA,,,,ATP,8/1/14
Ricki Osterthun,NA,50 (02.05.1964),"Hamburg, Germany",NA,NA,Milan Hostinsky,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Os/R/Ricki-Osterthun.aspx,58,10/19/87,60-79,1,390259,5/2/64,50y 0m 88d 12H 0M 0S,185,72.834685,6.069554656,170,77,60,79,0.431654676,R,22.5282654,M,Hamburg,,Germany,,,,ATP,8/1/14
Robbie Weiss,whys,47 (01.12.1966),"Chicago, IL","Las Vegas, NV",1988,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/We/R/Robbie-Weiss.aspx,85,10/29/90,48-78,1,502723,12/1/66,47y 0m 241d 6H 0M 0S,183,72.047283,6.003937848,165,75,48,78,0.380952381,R,22.34621917,M,Chicago,Illinois,USA,Las Vegas,Nevada,USA,ATP,8/1/14
Robby Ginepri,gi-NEP-ree,31 (07.10.1982),"Fort Lauderdale, FL, USA","Kennesaw, GA, USA",2001,Jay Bosworth,NA,http://www.atpworldtour.com/~/media/986B424073104A7C968352646BC46542.ashx?w=148&h=198,United States,266,http://www.atpworldtour.com/Tennis/Players/Gi/R/Robby-Ginepri.aspx,266,12/26/05,186-201,3,3853623,10/7/82,31y 0m 296d 6H 0M 0S,183,72.047283,6.003937848,174,79,186,201,0.480620155,R,23.56510385,M,Fort Lauderdale,Florida,USA,Kennesaw,Georgia,USA,ATP,8/1/14
Robert Kendrick,NA,34 (15.11.1979),"Fresno, California, USA","Orlando, FL, U.S.A.",2000,Dustin Taylor,NA,http://www.atpworldtour.com/~/media/41BF2123C29E4FF1A0B5DC56C914C2F4.ashx?w=148&h=198,United States,NA,http://www.atpworldtour.com/Tennis/Players/Ke/R/Robert-Kendrick.aspx,-,7/20/09,35-78,0,1365211,11/15/79,34y 0m 257d 12H 0M 0S,190,74.80319,6.233596673,190,86,35,78,0.309734513,R,23.87089422,M,Fresno,California,USA,Orlando,Florida,USA,ATP,8/1/14
Robert Kreiss,NA,61 (30.04.1953),NA,NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Kr/R/Robert-Kreiss.aspx,84,6/3/74,27-61,0,0,4/30/53,61y 0m 90d 18H 0M 0S,NA,NA,NA,NA,NA,27,61,0.306818182,R,NA,M,,,,,,,ATP,8/1/14
